ID,PearsonCorr,BVol,GVol,WVol,ThicknessSum
3808413,0.781907,1401930,457091,424903,1111760
3808469,0.782194,1348690,429038,400708,1002140
3808737,0.794637,1270680,414880,375517,1074380
3809022,0.823984,1097330,397442,323120,1182350
3809123,0.811613,1349180,446422,410404,1209150
3809752,0.770716,1421210,438793,420089,1007300
3810276,0.812479,1330660,452249,377315,1162500
3810305,0.810954,1531740,527252,462108,1488590
3810408,0.817087,1522440,504455,444619,1365290
3810450,0.753721,1520250,484718,455424,1222600
3810988,0.772554,1563250,488172,477981,1140650
3811192,0.782292,1414810,477932,411884,1301880
3811330,0.793095,1413910,452659,417238,1127060
3811713,0.834107,1386840,466494,420874,1291050
3812135,0.777477,1525880,470041,493259,1157570
3812191,0.791083,1349700,441150,395147,1182800
3812532,0.832861,1441390,508213,410570,1425350
3812647,0.826506,1189840,414636,361242,1115530
3812969,0.803743,1491930,471590,460770,1217520
3813001,0.783125,1344150,426481,444045,1064080
3813484,0.812688,1541480,544735,463685,1532310
3813644,0.830426,1417920,496375,454957,1373550
3813890,0.827661,1388720,471398,407315,1249490
3813994,0.822861,1400600,481729,416374,1217710
3814126,0.833489,1475400,515770,440480,1558730
3814142,0.834303,1303950,431310,387271,1168920
3814445,0.827230,1281640,424400,377446,1143690
3814606,0.816743,1347170,456666,409519,1230470
3814814,0.792606,1355250,440286,426875,1078310
3815107,0.833927,1342160,455758,392697,1219640
3815708,0.792775,1553140,493906,467287,1174710
3815903,0.830078,1311050,443495,407396,1187700
3815926,0.824629,1447620,483456,430217,1276980
3816152,0.772424,1566280,501872,484571,1235160
3816279,0.824511,2005980,649690,610285,1677460
3816434,0.803083,1462640,498978,444779,1319920
3816580,0.770749,1470780,454254,459570,1057390
3816840,0.843102,1252640,438425,371575,1211060
3816871,0.779010,1180640,376142,363430,864862
3817013,0.819127,1253350,406586,377917,1072780
3817112,0.833624,1471170,496589,424686,1400960
3817256,0.777383,1284070,419981,403557,1093850
3817701,0.782386,1606820,525714,477509,1254420
3818317,0.764983,1452010,429996,478894,955922
3818718,0.798577,1433600,475911,426500,1254900
3819137,0.820899,1466670,501509,431076,1390720
3819856,0.823703,1395010,475510,406922,1354000
3820049,0.791191,1338610,411727,447618,987842
3820098,0.843252,1370660,484498,408400,1448140
3820218,0.765399,1707720,535772,554699,1393670
3820737,0.814001,1306490,459080,371433,1236280
3821015,0.820941,1647570,557001,487184,1548450
3821043,0.806140,1252760,405993,379574,974120
3821513,0.793427,1307950,442107,401758,1195460
3822054,0.784156,1630430,550581,481755,1387410
3822485,0.787739,1511370,508957,430944,1423720
3822571,0.813840,1434290,462660,435930,1180440
3822891,0.788494,1422020,480141,421736,1326640
3823816,0.741153,1549740,481626,509492,1171910
3824104,0.812608,1734790,585026,500672,1542940
3824299,0.827927,1371140,451109,390410,1154330
3825080,0.774212,1422770,441555,425812,1001160
3825514,0.818872,1450640,481618,431918,1237390
3825887,0.838512,1093960,396676,297812,1182990
3826373,0.828498,1228180,424751,355891,1174990
3827403,0.812581,1371560,429466,398210,1016750
3827528,0.803801,1648150,535210,482512,1406630
3827563,0.758069,1168840,388287,358410,1002210
3827925,0.771933,1442220,474182,410754,1165690
3828147,0.775302,1544570,488840,437731,1132720
3828274,0.837096,1341170,436221,383591,1107000
3828320,0.833362,1288770,444950,369858,1265600
3828453,0.810940,1484220,480998,446691,1216850
3828466,0.759469,1502730,476891,473130,1170270
3828471,0.800768,1204330,392894,369439,1000100
3828635,0.766941,1701230,525610,555006,1364340
3828923,0.795794,1170400,418318,327705,1139210
3829285,0.819274,1557950,530146,472063,1394300
3829342,0.835393,1341840,489641,426107,1542050
3830511,0.850410,1334660,480928,395183,1485010
3830615,0.833603,1427450,466342,426585,1317000
3830651,0.780516,1260470,419840,365896,1055370
3830696,0.785738,1780120,583444,550565,1622710
3831135,0.811108,1652660,541615,496142,1429840
3831180,0.820836,1190320,407512,345604,1102290
3831460,0.807334,1503540,485700,454589,1409110
3831583,0.843457,1586840,558848,497590,1495800
3831945,0.838064,1588960,516362,487071,1384460
3832044,0.774704,1399880,417249,446961,961803
3832140,0.774928,1506000,466623,433365,1146700
3832921,0.834641,1197920,433797,364146,1214780
3833428,0.778152,1402760,456402,432791,1153290
3834159,0.809621,1415280,473885,437023,1332640
3834807,0.814784,1535330,507363,443405,1324020
3835484,0.810413,1373620,443357,401141,1096890
3835533,0.833610,1431760,488940,427394,1342130
3835582,0.750548,1672290,510333,523647,1178110
3835923,0.831038,1485210,518157,433873,1449480
3836120,0.789034,1518570,503843,472175,1289750
3836164,0.784266,1501900,475777,479398,1216810
3836201,0.763477,1426740,447472,433696,1053100
3836412,0.796085,1564830,521194,470651,1327460
3836742,0.807854,1378460,478658,402144,1384130
3836891,0.835983,1573330,547123,475521,1612000
3837065,0.821695,1699930,587469,515356,1679780
3837103,0.801680,1465680,470587,444036,1150580
3837325,0.820721,1520730,521630,446413,1464020
3837332,0.819413,1324040,441060,402430,1192130
3837677,0.782645,1165130,399195,330451,1064540
3837963,0.817941,1657660,534563,481414,1295800
3838210,0.748541,1661150,553256,501189,1498290
3838261,0.808195,1589400,552779,447054,1513970
3838780,0.836985,1250530,458401,378361,1325580
3839264,0.819725,1312020,448915,373809,1260530
3839633,0.838380,1379940,487170,413117,1379240
3839759,0.808756,1416030,464777,444322,1192410
3839976,0.809290,1358840,448833,401866,1170440
3840105,0.796001,1676510,537738,473037,1375260
3840290,0.813818,1425950,488662,405503,1454020
3840368,0.814544,1143740,400970,341510,1092910
3840586,0.821495,1527320,513798,464902,1390030
3840921,0.821005,1604550,541995,476480,1621200
3840970,0.825201,1363390,446590,398815,1159150
3841678,0.842641,1288490,451728,369002,1254220
3841848,0.826423,1296810,427663,368791,1161650
3841992,0.831466,1395100,454658,436779,1256260
3842407,0.837490,1174020,377147,377452,942790
3842620,0.836505,1127160,401255,352597,1144800
3842816,0.829799,1394530,460948,401396,1246360
3843398,0.818174,1385690,498112,425363,1555610
3843441,0.769940,1251900,398334,382906,930562
3843863,0.810614,1428890,468376,402335,1184510
3844092,0.807775,1447680,473832,423337,1211240
3844389,0.823131,1488500,514027,426197,1425160
3844507,0.811784,1436180,460309,432882,1090020
3844757,0.813154,1699280,540155,501112,1333620
3844864,0.770823,1682390,521988,510974,1279800
3844896,0.816813,1349810,464633,423837,1284590
3845155,0.779193,1302320,403429,392814,944720
3845743,0.845995,1369780,496566,423116,1427600
3845972,0.763484,1295090,413650,389699,1055960
3846338,0.808801,1623240,535012,491414,1393480
3846762,0.813463,1199930,387541,345481,931068
3846967,0.765042,1628510,549290,496639,1462920
3847343,0.795062,1292300,422927,381207,1019600
3848119,0.842380,1447080,481326,421191,1312150
3848279,0.787124,1440960,478038,442376,1230730
3848961,0.832075,1297370,475026,386289,1388790
3849055,0.812548,1320630,425738,395486,1057190
3849104,0.768252,1465350,467129,451823,1127630
3849116,0.831916,1490970,511502,434280,1445600
3852057,0.809404,1462680,505049,424542,1384730
3852098,0.809444,1431010,482684,418807,1237510
3852142,0.749327,1497440,488345,477529,1329580
3852469,0.748442,1306670,389214,410888,936061
3852641,0.787226,1501210,512644,435605,1340800
3853112,0.844707,1448700,479359,451642,1388420
3853465,0.777982,1254830,403304,373782,978695
3853719,0.760116,1276030,415654,394253,1058320
3854249,0.805664,1259520,419020,356159,1045770
3854444,0.843403,1266010,412951,360036,990262
3854472,0.813912,1386660,436270,438396,1083030
3854639,0.800381,1544450,457162,509503,1075220
3854926,0.818478,1407080,453098,402728,1123950
3854955,0.796078,1560580,514769,479015,1331670
3855220,0.785205,1282600,422423,394486,1108750
3855426,0.775997,1272130,397651,383463,938788
3855759,0.814561,1446910,488642,447137,1363750
3856526,0.842287,1648760,559375,479466,1519820
3856919,0.809938,1347240,446526,389865,1063700
3857451,0.817315,1324170,429393,398491,1047010
3857801,0.811592,1606680,563869,475326,1575340
3857904,0.776015,1589310,502072,490409,1193320
3858230,0.814867,1275660,403612,373456,971940
3858294,0.809241,1443470,458820,436243,1099120
3858303,0.838385,1518530,549508,456430,1620230
3858311,0.825652,1353490,453974,379973,1233600
3859001,0.776688,1564140,476773,508321,1091410
3859046,0.817848,1261270,420985,372835,1105890
3859087,0.799463,1383880,474947,376556,1302090
3859173,0.769320,1581360,520146,470035,1342800
3859484,0.822665,1718020,594215,550453,1658820
3859890,0.780984,1603420,525078,489817,1314700
3860022,0.772970,1358960,440113,424218,1059530
3860081,0.816812,1483850,502712,436280,1396690
3860185,0.832885,1464100,536944,468442,1583310
3860854,0.770227,1467740,460839,445888,1115190
3860918,0.773969,1595180,507891,497184,1250480
3861302,0.796624,1619760,532090,476729,1387890
3861565,0.824261,1441780,496116,428813,1357140
3862095,0.800833,1577260,532872,485972,1481210
3862279,0.790414,1544010,492861,458957,1186870
3862288,0.818285,1351340,466390,394724,1287690
3862358,0.809248,1379570,451147,415731,1128180
3862604,0.791760,1608520,531178,502080,1444020
3862649,0.822174,1519900,508195,441431,1413870
3862983,0.830877,1468180,500405,436933,1323810
3863530,0.817486,1297900,425451,385756,1079040
3863709,0.813559,1627730,580664,457065,1750970
3864145,0.834619,1370520,487311,425827,1424580
3864602,0.838136,1409820,459559,409478,1126610
3865277,0.851499,1124480,396731,335063,1105200
3866575,0.833793,1404600,499803,430392,1417580
3866677,0.798341,1655660,550692,481645,1468470
3867076,0.833477,1739920,587244,506460,1624030
3867224,0.799434,1504400,499065,461015,1217870
3867246,0.812373,1310160,431975,391329,1144040
3867275,0.752696,1296380,421962,408425,1061930
3867553,0.759887,1608400,512918,510749,1282540
3867789,0.786407,1491410,512618,435571,1407140
3867844,0.796609,1601330,517363,481283,1338260
3868015,0.766362,1856110,621749,567435,1589370
3868148,0.816161,1442840,499829,467777,1426790
3868221,0.813827,1254960,438250,354226,1206020
3868301,0.846752,1368870,483565,389892,1368060
3868480,0.741445,1333070,406570,419144,999714
3868558,0.825923,1417680,480332,420060,1325440
3869056,0.766482,1427410,486955,410876,1397120
3869211,0.823261,1583010,528111,477012,1422790
3869529,0.830036,1368800,455593,415621,1287890
3869722,0.775804,1198480,360480,355140,789265
3869893,0.800447,1369300,435905,431610,1040980
3870762,0.782178,1442380,454911,446029,1081440
3871759,0.810292,1316830,420273,391366,987400
3871907,0.782121,1364660,437830,411858,1089830
3871961,0.768543,1291870,409625,419941,977890
3872274,0.839971,1387840,484761,405643,1416930
3872281,0.828215,1402710,455922,408009,1268060
3872598,0.814780,1572930,496742,468908,1206850
3873092,0.810822,1434100,474374,420432,1265220
3873837,0.830839,1787680,587250,595206,1641360
3873936,0.801263,1506220,501858,438457,1281460
3874099,0.838578,1183290,424531,369951,1230210
3874196,0.771435,1469220,478143,442927,1236420
3874246,0.829688,1512090,492251,441360,1293880
3874505,0.826460,1396040,452399,390806,1161210
3874636,0.836774,1393920,485735,410984,1441090
3874891,0.821769,1337570,447979,383182,1279820
3875646,0.784487,1244020,421267,386596,1113090
3876009,0.809825,1209570,450605,366697,1322690
3876278,0.813265,1341800,437031,392749,1063490
3876290,0.834736,1513980,515433,489045,1462900
3877620,0.777153,1298050,409593,392490,993385
3877857,0.791029,1540160,518056,431322,1305460
3878416,0.807316,1544220,508819,455560,1345930
3878465,0.797875,1542640,504039,461609,1304890
3878810,0.801945,1455740,499357,400790,1345440
3878883,0.805229,1441600,460364,465418,1118280
3879189,0.761736,1527020,502036,477652,1325830
3880438,0.830085,1377510,497878,390550,1405910
3880673,0.821910,1664360,542089,505302,1392110
3881033,0.821532,1596510,542857,489563,1464370
3881895,0.814708,1538260,524469,476573,1409480
3881909,0.797636,1369910,450680,412016,1161920
3882717,0.816379,1633970,534376,498764,1446980
3882951,0.735885,1280440,367623,424050,865661
3884203,0.788653,1324550,449074,381496,1211430
3884312,0.809867,1248820,418334,351258,1105560
3884420,0.822872,1540610,548953,508359,1557940
3884610,0.808997,1468250,495037,426905,1317060
3884970,0.826322,1400820,486585,478890,1378810
3885308,0.779786,1254080,397963,371991,957199
3885482,0.817219,1654140,560575,501946,1591470
3885655,0.837299,1205300,400788,368602,1078580
3885832,0.815843,1313270,439801,379742,1124090
3885848,0.816605,1422110,458579,427749,1163470
3886114,0.784618,1294220,434601,401155,1064430
3886405,0.805970,1362700,441582,418948,1132310
3886504,0.816503,1661370,517422,509834,1227460
3886732,0.827027,1425090,480317,435199,1306600
3887002,0.795464,1251800,423917,355257,1063520
3887282,0.817110,1589060,543500,492460,1539280
3887684,0.805721,1465900,510005,447861,1390620
3888120,0.815129,1578290,535592,496759,1513740
3888151,0.839748,1355110,463684,405794,1291360
3888485,0.802449,1260810,403176,377403,1051600
3888600,0.806940,1307420,460823,414526,1327130
3888891,0.826055,1569540,538022,482564,1524770
3888962,0.797294,1530110,509744,453135,1375610
3889938,0.812340,1186600,397257,337237,1086360
3890251,0.825574,1321760,434104,379174,1116890
3891094,0.811034,1331000,431317,402579,1112820
3891197,0.793844,1225890,401115,351734,1034330
3891589,0.779549,1593410,484928,519810,1103940
3891821,0.749933,1190080,382325,334686,873041
3891833,0.818388,1440300,472704,426907,1282200
3892642,0.764902,1434700,477347,425477,1227430
3892689,0.824768,1763910,623407,519963,1776100
3893070,0.800557,1323700,421590,414670,1117950
3893325,0.805258,1598060,541720,480708,1468390
3894635,0.827674,1358880,438926,414990,1094660
3894776,0.803652,1714270,585485,488948,1615480
3894959,0.842091,1361440,495016,409704,1474640
3895151,0.836094,1386580,485240,422838,1397270
3896210,0.756072,1285720,412591,381500,1047960
3896248,0.794840,1523240,496303,463018,1256540
3896652,0.776593,1403290,452496,416570,1147770
3896687,0.822540,1650540,516809,531951,1287520
3896858,0.800892,1592480,526203,479918,1368410
3897156,0.802937,1311710,418685,373800,979877
3897936,0.812936,1425230,447846,418334,1129880
3898819,0.812980,1452350,461200,456793,1210450
3899989,0.800366,1533520,471553,460571,1152730
3900178,0.800375,1365590,459007,391166,1190960
3900227,0.811636,1366880,451240,383770,1162360
3900292,0.801079,1585100,501273,503770,1235060
3900737,0.829836,1466670,507003,425759,1349110
3901257,0.766602,1308050,425709,392577,1036240
3901574,0.785260,1356280,428056,393777,1050630
3901877,0.774437,1617810,506697,503305,1193220
3902054,0.786705,1498700,505569,451019,1367860
3902238,0.816592,1706680,554385,523767,1479990
3902333,0.786394,1547180,494042,471886,1163720
3902584,0.838795,1336590,456688,384680,1207790
3902908,0.778101,1285070,424765,366447,1101820
3902962,0.823958,1291610,423250,400931,1206250
3903372,0.841974,1426160,482514,412818,1325310
3903615,0.815083,1350940,444756,393893,1166630
3903938,0.835461,1476710,513658,438572,1496480
3904034,0.835657,1158240,384997,360244,988771
3904055,0.807326,1630040,560906,485219,1497890
3904450,0.808994,1422010,501444,395773,1406280
3904756,0.739378,1556990,491291,465401,1145270
3904902,0.810836,1610750,521139,471522,1248270
3905153,0.817514,1485270,492030,446394,1309100
3905479,0.780704,1487400,499119,442385,1301860
3905875,0.824207,1369830,470204,416688,1232340
3906106,0.824604,1177030,396320,335754,1057380
3906701,0.805611,1355190,447380,399687,1184210
3907008,0.819825,1412740,469120,413723,1167130
3907264,0.799215,1190400,399870,332814,1075820
3907698,0.803861,1446070,460860,409982,1151880
3907712,0.834489,1432380,490952,417666,1403640
3908281,0.777879,1214350,380637,367190,871914
3908302,0.801861,1513870,499121,440337,1279120
3909071,0.818694,1420160,487262,429563,1342200
3909180,0.815458,1384540,450452,404320,1122910
3909206,0.778521,1188320,410253,345444,1109200
3909241,0.813604,1250030,403716,371342,1023990
3909419,0.782284,1239300,411517,352981,1039990
3909532,0.789861,1278700,394650,401395,856983
3909608,0.832978,1367120,480561,384770,1394730
3909733,0.817691,1421870,465748,441102,1179340
3910101,0.843075,1365730,488841,396910,1393580
3910489,0.790989,1285980,406185,378830,937447
3910777,0.763558,1365540,435770,409782,1053200
3910794,0.796272,1355550,434331,397288,1063390
3911174,0.812719,1398320,463551,417090,1219420
3912634,0.778120,1284190,407620,400548,1002700
3912971,0.826568,1293240,446025,390607,1228840
3913332,0.770471,1354870,449784,403571,1195650
3913814,0.783893,1217800,405124,348507,1050560
3914060,0.819590,1556430,525591,451594,1482760
3914150,0.834513,1385280,461256,442029,1275620
3914732,0.823731,1507390,484833,433312,1219880
3915083,0.826733,1527280,530897,453639,1473160
3915179,0.805036,1550700,491117,484424,1193830
3915238,0.836080,1428530,494619,436344,1419380
3915321,0.799553,1605950,492036,512752,1169080
3915441,0.782056,1497760,479848,452461,1209550
3915468,0.834766,1615540,556840,480608,1599130
3915658,0.825481,1308860,441088,426353,1183660
3916104,0.836010,1291240,442122,373273,1198480
3916207,0.783485,1202190,391820,357289,995187
3916450,0.814281,1453770,479650,404683,1239200
3917206,0.827550,1628840,555004,486708,1583280
3917749,0.826351,1480380,539399,423907,1528380
3917997,0.822014,1323050,448658,380110,1209350
3918531,0.762700,1275440,384730,373516,878816
3919360,0.821616,1372580,462833,433516,1234960
3919605,0.778710,1284690,401870,396990,938829
3920019,0.786488,1495660,483319,439857,1186560
3920093,0.809857,1404100,487484,409896,1377010
3920302,0.808314,1499650,494259,447119,1297040
3920842,0.790339,1488080,507209,416472,1345750
3921076,0.798314,1599400,553047,474106,1594320
3921468,0.818760,1430660,510908,467733,1478340
3922110,0.765998,1589710,517833,488243,1331400
3922199,0.803533,1622050,517758,519294,1258800
3922387,0.822844,1478740,510111,447229,1413820
3922671,0.827678,1329530,458691,394129,1232700
3923028,0.802243,1375250,436776,407277,1090270
3923573,0.809865,1349380,456578,377295,1170590
3923610,0.823414,1698120,575953,518873,1663540
3923819,0.821790,1506590,509260,446815,1341180
3924008,0.781121,1444060,471714,407319,1170770
3924243,0.793303,1468050,463150,465206,1113000
3924322,0.830225,1539120,505424,464896,1374360
3924478,0.774347,1537960,432937,538831,1023700
3924983,0.813454,1580980,526643,462415,1364400
3925454,0.809048,1459860,442182,468068,1001850
3925987,0.772538,1366220,416696,456954,953501
3926493,0.832236,1353270,467094,437025,1286350
3926631,0.825624,1721120,556993,517907,1455610
3926662,0.800660,1505820,471341,446802,1151660
3926820,0.801368,1429210,455296,415808,1087540
3926997,0.759831,1458920,480823,430899,1200010
3927078,0.757367,1727360,559278,516140,1426550
3927165,0.808721,1653010,564559,517628,1537180
3927728,0.831461,1686850,552541,537007,1416820
3928016,0.785381,1411130,458491,418458,1206870
3928538,0.839545,1253330,414159,360496,1038380
3928575,0.825539,1481280,522689,483650,1487680
3928630,0.803480,1499300,483050,445926,1209190
3928702,0.836014,1302480,461557,380507,1364690
3928928,0.783204,1571560,510852,473457,1231190
3929940,0.810038,1344160,435284,396314,1156450
3930105,0.770688,1493410,428577,448641,967620
3930234,0.848810,1398470,488184,403851,1391750
3931058,0.824814,1302210,434213,376926,1157100
3931168,0.827743,1497620,496835,439211,1271630
3931350,0.773988,1330850,410577,382448,958484
3931918,0.768660,1369480,450823,406614,1140730
3932250,0.811863,1231920,397644,362781,1017230
3932328,0.770197,1507690,503480,459067,1297470
3932901,0.747953,1174510,366417,346790,889797
3934191,0.826186,1393180,482442,406479,1357480
3934378,0.770669,1347910,446828,420508,1210710
3934401,0.828078,1355380,469345,452098,1245390
3935266,0.827589,1532900,483246,464467,1214150
3935538,0.842434,1399750,500230,399568,1432480
3935862,0.836086,1616780,573949,472156,1737400
3936002,0.759606,1525320,478729,455035,1107190
3936125,0.795406,1470320,498663,426719,1399420
3936666,0.798396,1691980,561949,493363,1420310
3936830,0.773114,1230860,411021,363920,1193830
3937186,0.780256,1371930,449053,420576,1109100
3937337,0.768184,1373160,424406,448616,1080260
3937466,0.774914,1567800,541420,474691,1446490
3938175,0.756837,1561450,510004,507735,1348750
3938563,0.746510,1687900,530376,500131,1324220
3938884,0.828747,1458200,529005,434625,1601560
3938910,0.768732,1645200,535095,514479,1324400
3939717,0.813921,1657120,529274,501240,1359710
3939964,0.785273,1349680,405183,416799,890145
3940454,0.785539,1601610,566896,463957,1705610
3940987,0.830881,1392870,479936,427204,1411170
3941117,0.823468,1529200,493078,448652,1262810
3941241,0.823019,1480180,508216,470235,1451080
3941548,0.823586,1380840,457083,391506,1175220
3941561,0.793247,1247720,392038,361812,949297
3941843,0.827784,1701950,604757,511628,1746610
3942226,0.810566,1318500,461191,401116,1226930
3942377,0.786592,1516790,470761,446616,1134920
3942514,0.799729,1430690,448190,463440,1037600
3942887,0.819376,1412400,482585,414582,1376000
3942893,0.843172,1253340,458283,378396,1254520
3942949,0.769346,1354190,420380,421295,988871
3942965,0.829166,1375800,473905,396242,1381830
3943079,0.826025,1404600,478567,410746,1328540
3943282,0.836779,1388420,487504,443745,1413740
3943428,0.837518,1326390,486030,410154,1370900
3943513,0.756215,1606080,525479,482773,1356470
3944081,0.794667,1563960,518822,473614,1326930
3944588,0.768202,1336260,401904,416613,910156
3944793,0.783519,1188480,362470,388379,779328
3945672,0.810462,1468780,491564,422865,1265410
3946007,0.832104,1328050,480646,367625,1336820
3946115,0.827148,1363220,451242,402739,1169610
3946412,0.818862,1454860,483512,425130,1315350
3946539,0.801218,1456040,517224,416219,1497060
3947685,0.799869,1569120,499331,468020,1189720
3947788,0.835145,1386630,486429,446315,1378230
3947980,0.811347,1205690,407862,344391,1095030
3948116,0.804642,1597320,522870,485180,1340390
3948473,0.827458,1391170,483845,404007,1312380
3948559,0.787669,1378190,456997,424835,1184880
3949124,0.821480,1304300,446697,393510,1225850
3949741,0.774578,1498980,473973,445039,1114060
3949866,0.805763,1497630,480677,452735,1225960
3949892,0.826750,1333840,442791,402269,1192200
3950270,0.818173,1461770,483604,434045,1274520
3950731,0.814479,1457290,488995,425366,1300740
3950841,0.834035,1374340,466798,404076,1242920
3951175,0.812226,1458800,504038,408496,1379450
3951442,0.760427,1673280,531946,544017,1250480
3951517,0.772013,1276290,401288,389730,948838
3951866,0.830616,1371140,443727,411424,1175700
3953704,0.769335,1632390,548487,472865,1537120
3954518,0.802627,1487650,505778,462408,1365360
3954844,0.827157,1429030,484815,414248,1354460
3955104,0.825307,1393540,455311,471214,1171190
3955577,0.794092,1357610,440075,401326,1118820
3955693,0.802821,1248980,419394,408762,1091310
3956852,0.839450,1460540,522781,433505,1560720
3956875,0.785695,1507590,497472,444095,1358210
3957870,0.833235,1404190,472249,426831,1300590
3958263,0.768037,1509570,509499,447751,1413990
3958752,0.818090,1298380,412295,388355,970540
3958966,0.835289,1207180,422237,344585,1172180
3959004,0.815717,1328910,436973,405360,1205960
3959134,0.789076,1411800,434087,449363,950748
3959422,0.808170,1499200,509261,429390,1376670
3959575,0.816043,1333840,425791,420671,1042800
3959606,0.818146,1295720,425540,376381,1171410
3959630,0.773814,1246870,428928,352806,1146240
3959764,0.804124,1504390,466489,466443,1096880
3960342,0.831947,1375450,488922,400426,1427600
3960798,0.820603,1343620,443979,405092,1163800
3960888,0.813651,1562190,524884,458607,1436030
3961178,0.764278,1444940,455100,476785,1139410
3961218,0.817382,1449220,463392,426570,1240180
3961659,0.787740,1433760,459795,442375,1112650
3963050,0.770077,1259770,428807,368013,1126100
3963160,0.786563,1264060,420946,362744,1062680
3963535,0.829530,1462180,530479,444760,1598700
3963871,0.832087,1670490,580755,511459,1638820
3964118,0.770925,1347280,434841,399471,1035980
3964211,0.840640,1213480,423809,338072,1266050
3964595,0.732670,1635390,487806,521677,1231480
3964607,0.807145,1440320,486952,406703,1293080
3964797,0.806779,1370880,436428,376362,1065680
3964860,0.805332,1406420,453159,410822,1071570
3965022,0.829830,1339370,479644,391078,1274590
3965331,0.767628,1671670,526702,532078,1368890
3965848,0.827905,1458100,487654,432487,1338230
3966912,0.808958,1485100,493648,413822,1246760
3967064,0.825001,1309140,419369,387836,1062690
3967747,0.800256,1530080,486903,446022,1266900
3967989,0.763325,1328450,409413,398103,943871
3968755,0.784505,1383310,457300,412298,1119940
3969483,0.780645,1468160,471285,432744,1175300
3969924,0.824451,1530600,509459,474375,1467840
3970120,0.831427,1265880,410156,400273,994686
3970539,0.793089,1555050,496856,475385,1222690
3970669,0.826264,1291900,452582,391059,1262510
3970929,0.791215,1435080,447426,424605,959320
3971210,0.805624,1329790,447417,413449,1176790
3971299,0.814229,1505000,500009,456431,1388240
3971305,0.800618,1433680,471690,421681,1237290
3971568,0.776307,1372870,427098,448388,1054330
3971594,0.782911,1273420,411652,373855,1023930
3971943,0.822325,1215100,394787,353846,954741
3972481,0.813168,1461050,471617,424577,1279340
3973291,0.834499,1396500,476238,399018,1301090
3973515,0.801119,1205560,396295,356436,1004220
3973611,0.802307,1540620,482071,489391,1234990
3973719,0.763189,1291510,417006,388986,1009680
3974360,0.843288,1485510,494935,436645,1406500
3974926,0.828465,1634260,536610,469150,1380960
3975381,0.813443,1694770,581456,514323,1695170
3976174,0.804246,1439610,449300,439406,1069830
3976432,0.818289,1553550,540336,451836,1646730
3976637,0.813904,1271030,451209,365169,1262720
3977359,0.810074,1424320,482304,406104,1225520
3977443,0.808890,1299080,414801,400417,1020020
3977496,0.813796,1331670,463143,409914,1292280
3977699,0.805393,1253860,411872,373618,1039400
3978018,0.793894,1653640,549152,473986,1359550
3978027,0.771770,1333140,430158,404377,1078670
3978475,0.810746,1404140,447644,410140,1224780
3978631,0.783134,1328950,415030,422006,962695
3979803,0.838938,1332040,465162,401850,1308730
3979941,0.823363,1333820,430904,378424,1100960
3979977,0.818712,1431720,466675,406069,1218960
3979985,0.739524,1320600,383582,429567,895749
3980404,0.808093,1548950,497190,465167,1185750
3981173,0.808647,1381040,453082,389228,1138760
3981453,0.763419,1330790,441153,398647,1136000
3981471,0.848797,1519030,530035,467434,1601190
3981811,0.833354,1503670,489257,458128,1288720
3983568,0.815318,1429240,471018,422972,1184060
3983763,0.795223,1250070,388708,375067,887142
3984784,0.767265,1408140,461507,425828,1152630
3985191,0.807545,1352290,452529,388051,1174310
3985721,0.810889,1164170,386653,353386,1004720
3985749,0.788943,1600370,515995,513560,1317490
3985900,0.821703,1418130,496467,394219,1329650
3986178,0.833519,1394100,480237,417660,1315000
3986612,0.817429,1268380,424649,374710,1167010
3987622,0.786957,1518140,517999,454287,1412000
3987790,0.838387,1179590,412288,374120,1197940
3988043,0.842274,1268000,429948,394632,1150560
3988233,0.803648,1581590,513383,472793,1397300
3988417,0.797592,1594770,504466,490527,1307290
3989091,0.826128,1475810,487216,425625,1281000
3990305,0.830628,1308990,459748,411159,1281750
3990506,0.824292,1476280,479226,431927,1206240
3990530,0.820944,1451130,475987,432583,1319860
3990585,0.816703,1519260,522441,447977,1416880
3990709,0.818219,1288400,435270,427010,1192350
3990735,0.806541,1339350,445466,411785,1164680
3990813,0.822483,1509490,490314,449931,1237680
3991415,0.807364,1503370,491870,461609,1262530
3992268,0.799609,1568040,562152,467703,1634970
3993131,0.846817,1328810,461903,374659,1313800
3993656,0.802331,1227020,404533,372493,1011660
3993826,0.803615,1340550,433645,410436,1004160
3994307,0.813814,1727910,584043,521469,1560410
3994659,0.825442,1556800,541879,457856,1576100
3994685,0.834241,1282630,454943,369316,1372440
3995037,0.761826,1553140,495244,477243,1202180
3995079,0.815064,1377950,430341,425169,1062590
3995324,0.760920,1383430,422951,418445,1026740
3995868,0.750938,1620450,511943,509520,1261810
3996884,0.807240,1279340,420938,383028,1075870
3996910,0.831723,1270340,444395,363638,1207100
3997097,0.814955,1368370,474293,417846,1278110
3997905,0.789492,1522980,506838,466036,1395660
3998250,0.801246,1521270,528367,434804,1451560
3998766,0.804934,1297190,433095,375619,1156410
3998924,0.798829,1342110,434516,385926,1154000
3999102,0.830448,1548700,550953,451182,1601980
3999441,0.800628,1474900,464269,454536,1225270
